#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,location,source
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:36:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:40:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:44:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:48:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:52:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T04:56:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:00:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:04:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:08:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:12:00Z,10,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:16:00Z,10.608447488584474,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:20:00Z,11,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:24:00Z,11,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:28:00Z,11,energy_total,energy_3phase,AI205,unknown,mqtt_backend
,,0,2025-12-24T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,2025-12-25T05:30:25.468707656Z,11,energy_total,energy_3phase,AI205,unknown,mqtt_backend

