#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string,string,string,string,string
#default,raw_data_check,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id,location,source
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:16.547Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:16.853Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:17.059Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:17.365Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:17.673Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:18.186Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:18.286Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:18.493Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:18.697Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:19.005Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:19.31Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:19.62Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:19.823Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:20.131Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:20.437Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:20.949Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:21.155Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:21.358Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:21.565Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:21.769Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:22.077Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:22.383Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:22.692Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:22.896Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:23.202Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:23.612Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:23.818Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:24.023Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:24.228Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:24.429Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:24.738Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:25.044Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:25.248Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:25.452Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:25.778Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:26.069Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:26.274Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:26.581Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:26.887Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:27.092Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:27.4Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:27.708Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:28.015Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:28.219Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:28.525Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:29.039Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:29.243Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:29.448Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:29.652Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:29.96Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:30.267Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:30.472Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:30.779Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:31.086Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:31.496Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:31.701Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:31.906Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:32.111Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:32.417Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:32.726Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:32.93Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:33.237Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:33.544Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:33.852Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:34.054Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:34.362Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:34.876Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:35.081Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:35.287Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:35.641Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:35.694Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:36.003Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:36.208Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:36.514Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:36.822Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:37.026Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:37.332Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:37.641Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:37.948Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:38.153Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:38.458Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:38.973Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:39.178Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:39.38Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:39.587Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:39.791Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:40.31Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:40.508Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:40.712Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:40.918Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:41.224Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:41.532Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:41.737Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:42.044Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:42.248Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:42.556Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:42.864Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:43.172Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:43.374Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:43.582Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:43.888Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:44.399Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:44.605Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:44.81Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:45.014Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:45.218Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:45.524Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:46.04Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:46.242Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:46.449Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:46.653Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:46.959Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:47.471Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.522Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.528Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.531Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.533Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.535Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.538Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.725Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.734Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:49.737Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:50.24Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:50.441Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:50.648Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:50.853Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:51.056Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:51.568Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:51.775Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:51.979Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:52.183Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:52.491Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:52.797Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:53.106Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:53.309Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:53.617Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:53.821Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:54.129Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:54.333Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:54.54Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:54.846Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:55.154Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:55.459Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:55.672Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:55.872Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:56.176Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:56.381Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:56.69Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:56.998Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:57.305Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:57.507Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:57.816Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:58.124Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:58.429Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
,,1,2025-12-22T18:38:12.585371753Z,2025-12-24T18:38:12.585371753Z,2025-12-24T18:18:58.635Z,1,energy_export,energy_3phase,AI205,unknown,mqtt_backend
